%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759438088961590051,98,1759438088961590051,mocap,-0.3096453845500946,0.07948517799377441,1.1092543601989746,-0.34332937002182007,-0.6174431443214417,-0.6192033290863037,0.34274807572364807
