%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759437332162056922,1,1759437332162056922,mocap,-0.20322637259960175,0.07906549423933029,0.5623906254768372,-0.2744387686252594,-0.6518190503120422,-0.655336856842041,0.26523369550704956
