%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1757804081587342977,1,1757804081587342977,mocap,-0.11701919138431549,0.0785142034292221,0.8527348041534424,-0.5942341685295105,0.39039576053619385,0.3757505416870117,0.5943808555603027
