0.9207,0.2574,-0.9527,-2.0683,0.2799,2.1147,2
0.8920960808,0.2779631835,-0.9235965209,-2.097154164,0.2835389056,2.123675674,1.997602886
0.7427768291,0.2769432388,-0.7741526417,-2.137323791,0.3255899477,2.184443973,1.988580762
0.5556784029,0.243382325,-0.6117152222,-2.167141655,0.3882586547,2.266084165,2.003644754
0.3742290098,0.1910704794,-0.4793588645,-2.200251401,0.4583564151,2.355543291,2.053012558
0.1901650966,0.1257998982,-0.358185756,-2.260314181,0.5328148919,2.456972861,2.13447396
0.002161716885,0.05839401795,-0.2412780553,-2.364647944,0.6035388096,2.574013646,2.246321824
-0.1928194768,0.01585828781,-0.1112497362,-2.501478695,0.6465331138,2.67999628,2.390943232
-0.3531933888,0.04765908151,0.04209709172,-2.602142348,0.6722376707,2.629849208,2.484581411
-0.3854825336,0.1782112662,0.1638160867,-2.565997452,0.7907764645,2.363478372,2.374271858
-0.3467196014,0.3328465476,0.2417613902,-2.371661279,0.9933357901,2.411283078,2.19975689
-0.2949283168,0.4987711751,0.3120355773,-2.134603048,1.244298412,2.725447389,2.01809623
-0.2545402038,0.632630624,0.3662747535,-1.957366484,1.404861459,2.827996733,1.860447158
-0.2422679856,0.6826474484,0.3865877102,-1.886095114,1.404564749,2.761618386,1.753753213
-0.2484697896,0.6721018669,0.3815608777,-1.865924383,1.350823151,2.672200591,1.66449154
-0.2650557744,0.6320541767,0.3642784557,-1.853935816,1.299800423,2.601100728,1.588757776
-0.2848108648,0.5881431533,0.3447898756,-1.828593696,1.26080275,2.551876331,1.528781987
-0.3015154192,0.554225052,0.328725831,-1.788519949,1.233018119,2.528089861,1.484906617
-0.3116293277,0.5335254312,0.319642974,-1.747327953,1.21698249,2.532269861,1.457169896
-0.3146561986,0.5254138086,0.3179112739,-1.72866057,1.212915648,2.544837584,1.447744178
