%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1769102445489659070,113916,1769102445489659070,mocap,-0.35425809025764465,0.07970799505710602,0.5418893694877625,0.7117784023284912,0.015745695680379868,0.009751071222126484,-0.7021598815917969
