%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1764082974357207059,270,1764082974357207059,mocap,-0.33626046776771545,0.6812742352485657,0.6822013854980469,0.034535933285951614,0.5866680145263672,-0.5212615132331848,0.6188007593154907
