-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.670286532382640465e-01,-1.005314433052616785e+01,1.320054284193094007e+00,8.922927375217351909e+00,5.739664041808183903e+00,-3.227225525266355532e+00,-1.610811201561624628e+01
2.664863559685578753e+00,-1.284222121104859937e+01,-3.626902973805565367e+00,1.002751328668014352e+01,5.234356081937916461e-01,-1.477109920751369654e-01,2.970440870563598956e+00
3.330519934693801698e+00,-1.293649383373900363e+01,-5.500252038432937418e+00,8.979008715138585117e+00,2.550664478644190103e-01,3.843055001068768073e-01,1.530044682458366667e+00
2.669776484288808316e+00,-1.258885127756259514e+01,-4.808334502863441884e+00,7.751381530995499425e+00,9.800350245632106772e-01,4.584042675593262839e-01,9.103440499162653854e-01
1.974042639469462790e+00,-1.238488969485139179e+01,-3.501989524199168535e+00,6.767970046177775423e+00,1.715097880129574204e+00,6.633388164340014992e-01,1.134680653544687612e+00
1.530475476352992859e+00,-1.244108497502360855e+01,-2.279460977802136412e+00,6.257210835712166741e+00,2.962556707087581120e+00,1.280142356575190821e+00,1.218091809683562454e+00
1.272278811711413216e+00,-1.260871607126376581e+01,-1.268556172833974038e+00,6.490653699562206391e+00,5.656492417656496130e+00,2.529272774591451611e+00,1.317589186296969972e+00
1.335222718743732218e+00,-1.231535428725075221e+01,-8.343596139812339274e-01,7.912579675181291350e+00,9.909713554375581879e+00,5.460780952969165547e+00,1.369584986002060356e+00
1.667730725636203948e+00,-1.106344638724772089e+01,-1.719610754770507066e+00,1.029764004701950419e+01,3.900464567843795027e+00,1.339561211536176444e+01,-9.921637186912065642e-01
8.708176834091138074e-01,-1.048866517192619163e+01,-2.020550042218142384e+00,7.030574776058800879e+00,4.333273900533529677e+00,1.448955348728474313e+01,-2.323871195949916313e+00
2.555401584860729436e+00,-1.345326251371798065e+01,-4.566409308774036724e+00,4.314673527875732439e+00,-5.558030397469224226e+00,-1.006845775432284107e+01,3.088897457895363630e+00
4.133602882115504862e+00,-1.637895574346298844e+01,-4.997481615379106401e+00,3.195865818212482612e+00,-1.685172925721545312e+01,-1.461067751186159569e+01,2.932906500020914020e+00
3.459235132278263958e+00,-1.414718371103745120e+01,-2.745858901514738992e+00,5.786998528100959049e+00,-7.781458009025750577e+00,-1.339049055236695374e+00,7.714424986266876783e-01
2.663004428069474461e+00,-1.206937044195010067e+01,-1.808911137558661508e+00,7.325172294808325546e+00,-2.949332340674494457e+00,3.287105997061744223e+00,3.823170337187520307e-01
1.642100466050696816e+00,-1.041568814743716054e+01,-1.343897680042759335e+00,8.153822113809180649e+00,-5.141218650259071765e-01,3.729505881914477516e+00,5.677456114345132976e-01
4.990830546982678029e-01,-9.181416541618911964e+00,-1.069783001943362510e+00,8.709660829315305719e+00,8.295060105357817681e-01,3.074888707133812460e+00,7.018814605758428860e-01
-5.291638139052956546e-01,-8.240271567741439540e+00,-9.597218824813965599e-01,9.214544131034436703e+00,1.726649319077939948e+00,2.518520494531587328e+00,7.765294677478438157e-01
-1.122430972097741231e+00,-7.460913329414467832e+00,-9.359690321358205001e-01,9.636479663553975783e+00,2.384988393008620200e+00,2.505579676455112370e+00,9.488016300493049560e-01
-8.158956141333298939e-01,-6.568974626660665450e+00,-6.403132504509801981e-01,9.673226365851515851e+00,2.743951908758884617e+00,2.595351272525356467e+00,9.163334992401824808e-01
