0.000000000000000000e+00
1.044647010592618941e-01
2.045060122438766559e-01
3.084046547629713531e-01
4.157625754007456820e-01
5.167532068839171266e-01
6.119702551654888634e-01
7.079994688728739050e-01
8.070161170068865797e-01
9.097443945501486606e-01
1.013159487469470932e+00
1.107204195013122838e+00
1.217652756127995728e+00
1.322605558310691931e+00
1.422587213649918469e+00
1.520456024697576236e+00
1.614526976525706425e+00
1.711644422510847141e+00
1.818585422590901945e+00
1.912554021117974123e+00
