%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759433101673460960,7729,1759433101673460960,mocap,-0.2259315401315689,0.07891811430454254,0.7641695141792297,0.5784658789634705,-0.4105948209762573,-0.40248435735702515,-0.5786151885986328
