-0,-0,-0,-0,-0,-0,-0
-13.19680878,-29.93144713,-0.8099738885,18.123078,2.532312196,2.712487922,-0.3296189821
-4.212962366,-33.03065708,-9.293994177,19.54015697,1.635555658,1.623121897,0.5731610862
-1.48127114,-31.67047328,-7.109778556,17.50928315,1.25355703,1.490152967,0.6564564388
-0.9387895187,-28.91723059,-2.933775839,14.29312209,0.8865107602,1.366017676,0.6124294773
0.5838496388,-24.72389866,-0.7607146368,11.485074,0.5067000017,1.265306414,0.4773732136
1.61564084,-19.01852263,2.015682438,10.62130756,-0.3281029703,1.069720383,0.7810321816
5.58719105,-11.0152741,7.140274126,13.755288,-1.068652784,-1.876862895,-0.1854730873
16.59160354,-7.85746754,5.053334208,21.68353526,2.182715822,-6.483590408,-5.07375127
2.914506344,-33.42698257,-1.250410925,31.54022606,1.590072998,9.960265285,-0.2264605881
2.316298954,-25.44804508,3.516861514,15.6773677,1.892445624,8.489855809,-0.5182390876
-0.05943432539,-34.09361425,2.903848206,4.358060346,-2.539406195,-6.913409643,0.7457118005
-7.002426387,-49.31657048,0.09549645904,9.310864018,-4.555696985,-1.972303545,1.032576453
-6.553040074,-49.71367962,1.218318487,14.33678868,-1.478154757,1.069143788,0.3147162148
-4.059256175,-44.94686198,3.080729279,16.85408225,-0.4621159755,1.39989603,0.3265069323
-1.464974084,-40.38658152,4.281005343,17.5480788,-0.3680810897,1.191660555,0.386878451
0.7546501005,-37.02477082,5.035929221,17.13222073,-0.3721475019,1.176647559,0.3892470193
2.481176735,-34.80728625,5.677795104,15.63725912,-0.3058752188,1.252473151,0.3979342876
3.327448644,-32.83365234,5.871069013,12.9194906,-0.212445172,0.7683471772,0.4684661509
2.071640067,-28.37264294,4.202146473,10.17548878,-0.2692526891,-0.6192169037,0.4234860979
