0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.624607364081758876e-01,5.266612553638563288e-01,5.485628160491444749e-01,-7.912135478170841119e-02,-5.177190157366026169e-01,-3.775227842061707473e-01,-7.853949159552058301e-01
-6.669845559636990995e-01,5.351683984943504946e-01,1.166227174672962441e+00,5.571857720416525384e-01,-1.021955989054736946e+00,-7.702909235036000668e-01,-1.443781886504089007e+00
-6.399990920742012479e-01,4.488417541033347669e-01,1.298704078010234797e+00,6.065381671615801551e-01,-1.049165073089289191e+00,-7.428901183468950009e-01,-1.260239993408463821e+00
-5.390230327701629465e-01,4.478147853141762891e-01,1.271427903927667691e+00,4.615046349245439661e-01,-9.765102960020436429e-01,-6.851035703682003541e-01,-1.161849001523712177e+00
-6.154618916785793425e-01,5.442888197018571628e-01,1.440626235761715668e+00,5.739330453921507313e-01,-9.111819792420210451e-01,-7.648903363074832651e-01,-1.042552486845247595e+00
-6.466617360547832760e-01,5.972062498609752579e-01,1.674216327302664675e+00,5.191642981929064371e-01,-9.981883168388168137e-01,-8.030794271635920412e-01,-9.362345255127156873e-01
-6.538854411180197168e-01,5.377544478897641200e-01,1.763217222546059393e+00,1.285767139066232856e-01,-1.160193678040243981e+00,-7.582626109741594789e-01,-8.267747568926028245e-01
-7.858492279182633933e-01,3.634174747255254356e-01,1.494298900036040711e+00,-2.365126061060122409e-01,-9.954549414170688060e-01,-6.534592563694908707e-01,-8.137539890756800842e-01
-7.442085039658048462e-01,5.766169152619337046e-01,4.805224024177505715e-01,7.747492698630147334e-01,-1.449719868419208302e+00,6.109947935350237280e-01,-1.343118656688600199e+00
-6.074409284240166462e-01,1.071242245971306017e+00,-3.078463874996316130e-01,2.260318546520590832e+00,-2.832033383099066715e+00,2.750530935649735831e+00,-2.308489399864055436e+00
-6.159604216648189023e-01,1.072654776078454608e+00,-2.724437464429092515e-01,2.173451886099549313e+00,-2.597939904570070180e+00,2.605649496828645884e+00,-2.284635942557879051e+00
-3.910289676996713260e-01,5.614291484870237436e-01,-2.574491725168518430e-01,9.150293515245899734e-01,-6.106265919219038274e-01,4.035924078911331536e-01,-1.101589923441153696e+00
5.086408396369376111e-02,1.286266112334915612e-01,-4.752781514726068246e-01,-5.264400717237480154e-03,5.362973274474526209e-01,-8.143750926431421178e-01,-3.215413020868219673e-01
3.420890678920439076e-01,8.963792050222530935e-03,-4.543213681739562415e-01,-8.642616047751459918e-02,6.665460458076791772e-01,-9.496634911988531824e-01,-1.715262710059744233e-01
4.114474455801825914e-01,-1.120318415079727958e-01,-2.192222373334391239e-01,-1.270953728386397530e-01,5.475745925941547521e-01,-8.110929858009827687e-01,-1.617898580203024073e-01
3.321443523999466629e-01,-2.368423938524568673e-01,5.272547885370587606e-02,-1.877038357576551741e-01,4.386721455367482148e-01,-7.975811295862743622e-01,-1.454898841631145356e-01
1.886036425308499631e-01,-2.614591519307031819e-01,2.222853856869652089e-01,-1.404912204491736705e-01,3.920780619054217708e-01,-8.526091940797323465e-01,-1.045822271906241552e-01
4.292579242930240346e-02,-1.761948160969105948e-01,2.442768797789735269e-01,-1.021586939482091727e-01,3.139660630065401747e-01,-6.354033052890575295e-01,-5.280843325859047033e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
