0.000000000000000000e+00
1.004396459304783135e-01
2.048000192695225985e-01
3.068210364879425112e-01
4.081298056447270062e-01
5.080324873163520882e-01
6.086580872228575245e-01
7.087447580162121730e-01
8.082600433721802702e-01
9.080308044705013293e-01
1.009665572962827218e+00
1.100687393044092577e+00
1.207068947840686857e+00
1.309384569123649422e+00
1.411789021850954340e+00
1.511985417491162442e+00
1.610765454665916918e+00
1.710190844648166841e+00
1.812537285713731405e+00
1.916228946561569169e+00
