%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1757805614926069974,176,1757805614926069974,mocap,-0.12086188048124313,0.0784788429737091,0.8313239812850952,-0.3212193250656128,-0.6380144357681274,-0.6293338537216187,0.3060958683490753
