9.206999999999999629e-01,2.574000000000000177e-01,-9.526999999999999913e-01,-2.068299999999999805e+00,2.798999999999999821e-01,2.114700000000000024e+00,2.000000000000000000e+00
9.042966800999614474e-01,2.745602498923172541e-01,-9.361018275449496384e-01,-2.088063099164610303e+00,2.740301886628542238e-01,2.112852119667761208e+00,1.978498240016638876e+00
8.258318350562795507e-01,2.940656145564419788e-01,-8.557146741196712814e-01,-2.115203232572504533e+00,2.527386582596313214e-01,2.106659506177349872e+00,1.862800400348478158e+00
7.147133621493770850e-01,3.008872811521043356e-01,-7.500757780780509254e-01,-2.129066108932314627e+00,2.264404694585599453e-01,2.100766048424870913e+00,1.722796038236843463e+00
6.011159310563131131e-01,2.987568099406365252e-01,-6.534556977808566591e-01,-2.128976808852907965e+00,2.024272352807993114e-01,2.099118306948000612e+00,1.589017921986279891e+00
4.904205764185444738e-01,2.924671155997417560e-01,-5.683065594808472953e-01,-2.120000579053229028e+00,1.815085189576200742e-01,2.102650277201982387e+00,1.460164721764809936e+00
3.816699984222194919e-01,2.853199502566421963e-01,-4.897509476129445760e-01,-2.108201644763546767e+00,1.629373294309407749e-01,2.110980306707354703e+00,1.335334011562698819e+00
2.736702822334945995e-01,2.797086112686975601e-01,-4.136465629754310647e-01,-2.098884269049194007e+00,1.459183991276625514e-01,2.123517485686772677e+00,1.214127854641310122e+00
1.655435256500002172e-01,2.775850665380202864e-01,-3.372646902897878385e-01,-2.095681961923744563e+00,1.299370587768670371e-01,2.139918796762977138e+00,1.096124739372122070e+00
5.673064818096686113e-02,2.805994966539981927e-01,-2.590174644944355786e-01,-2.100543682346623253e+00,1.147737427193689791e-01,2.160196552909817047e+00,9.809693460918575969e-01
-5.297264470439033007e-02,2.899267793653470537e-01,-1.782104312898151188e-01,-2.114032012607107269e+00,1.004291325583156341e-01,2.184688308417597202e+00,8.684169031991408882e-01
-1.633095751485991731e-01,3.058113141381879063e-01,-9.494363441910494417e-02,-2.135452179040725706e+00,8.706285957338343040e-02,2.213975254882134980e+00,7.582855621449096084e-01
-2.734978008379392866e-01,3.268596265189634420e-01,-9.985235575540818420e-03,-2.162593710990249551e+00,7.495339523588738506e-02,2.248715230363679929e+00,6.503328424040963895e-01
-3.825389748158400938e-01,3.495569518253216490e-01,7.588172035262157056e-02,-2.191097805631797346e+00,6.444185235411398205e-02,2.289374187302387398e+00,5.441194157603754800e-01
-4.893801380112161037e-01,3.692604853027638967e-01,1.625752111394329069e-01,-2.214785295647127672e+00,5.581694969195509504e-02,2.336051479757292437e+00,4.391232179686397896e-01
-5.934781891902778383e-01,3.836211869461932378e-01,2.517886060370604362e-01,-2.230348083591697783e+00,4.870574763154263132e-02,2.389423010934251579e+00,3.335759690162275470e-01
-6.895284648459140131e-01,3.950682229970129411e-01,3.438781768050485077e-01,-2.241902034884291073e+00,4.164716429702787492e-02,2.447955272417548844e+00,2.299925096147282799e-01
