0.9207,0.2574,-0.9527,-2.0683,0.2799,2.1147,2
0.9106547053,0.2885356077,-0.942554353,-2.101552108,0.2969485896,2.113974419,1.984831033
0.8807913118,0.3301060404,-0.9080495133,-2.151500221,0.4002499535,2.115990727,1.909983412
0.8448120337,0.3427094685,-0.8660985467,-2.203980432,0.5320939057,2.120542163,1.82488236
0.8101010856,0.3301490844,-0.829182722,-2.26893659,0.6655846423,2.127537828,1.744548226
0.7759880527,0.3037109032,-0.797666143,-2.350091092,0.7990889063,2.136256695,1.669971141
0.7407841124,0.2719839347,-0.7685558152,-2.444167981,0.9330561691,2.146469565,1.601612917
0.7072593289,0.2428207066,-0.741795386,-2.540415025,1.067747288,2.158804543,1.539228
0.6843619183,0.2277306719,-0.721133997,-2.613567273,1.20259345,2.174572049,1.481640174
0.6782160888,0.2480849872,-0.7041509104,-2.613591517,1.339846593,2.206339782,1.424292735
0.6761812944,0.3242799125,-0.6751415323,-2.499970303,1.48532176,2.296517151,1.357672557
0.6741532656,0.4578017638,-0.628137762,-2.299878798,1.708626561,2.497000358,1.260827548
0.6717437767,0.5659115812,-0.5897180349,-2.14385429,1.849454929,2.594414403,1.176040378
0.6658899802,0.5984207358,-0.5783388572,-2.078041678,1.803073793,2.519781514,1.113196839
0.6505707958,0.5694539252,-0.5858101284,-2.067085122,1.697606647,2.404698445,1.061444037
0.627487626,0.5077097272,-0.6036134153,-2.080944914,1.604047004,2.303739583,1.018651851
0.6017159347,0.4356131202,-0.6251000993,-2.105754737,1.526531015,2.212580662,0.9849096547
0.5779789556,0.3676726857,-0.6441846829,-2.134742648,1.461107408,2.125893848,0.9601312715
0.5605440427,0.3166941115,-0.6565613373,-2.159912481,1.411123846,2.05357205,0.9448204687
0.5537057728,0.296731344,-0.6604979747,-2.170539863,1.391217115,2.02464806,0.9399882522
